chunk_id,title,case_no,section,category,page_content,source,priority,src_title
PREC_2000다8069_002, - 판결요지,2000다8069,판결요지,"분쟁해결, 보증금_대항력","【판결요지】

[1] 주택임대차보호법 제3조 제1항에서 주택의 인도와 더불어 대항력의 요건으로 규정하고 있는 주민등록은 거래의 안전을 위하여 임차권의 존재를 제3자가 명백히 인식할 수 있게 하는 공시방법으로 마련된 것이라고 볼 것이므로, 주민등록이 어떤 임대차를 공시하는 효력이 있는가의 여부는 일반 사회통념상 그 주민등록으로 당해 임대차 건물에 임차인이 주소 또는 거소를 가진 자로 등록되어 있는지를 인식할 수 있는가의 여부에 따라 결정된다.

[2] 실제 지번인 '산 53의 6'이나 등기부상 지번인 '산 53'과 일치하지 아니한 '53의 6'에 등재된 주민등록이 주택임대차보호법 제3조 제1항 소정의 대항요건으로서 유효하지 않다고 한 사례.



【참조조문】

[1] 주택임대차보호법 제3조 제1항 /

[2] 주택임대차보호법 제3조 제1항



【참조판례】

[1] 대법원 1999. 5. 25. 선고 99다8322 판결(공1999하, 1266), 대법원 1999. 9. 3. 선고 99다15597 판결(공1999하, 2037), 대법원 1999. 12. 7. 선고 99다44762, 44779 판결(공2000상, 146), 대법원 2000. 4. 7. 선고 99다66212 판결(공2000상, 1148), 대법원 2000. 4. 21. 선고 2000다1549, 1556 판결(공2000상, 1253)",판례_2000다8069.docx,9,판례
PREC_2000다8069_003, - 전문,2000다8069,전문,분쟁해결,"【전문】

【원고, 상고인】 원고 (소송대리인 변호사 박갑남)



【피고, 피상고인】 피고 (소송대리인 변호사 우종대)



【원심판결】 서울지법 1999. 12. 24. 선고 99나40783 판결",판례_2000다8069.docx,9,판례
PREC_2000다8069_004, - 주문,2000다8069,주문,분쟁해결,"【주 문】

원심판결을 파기한다. 사건을 서울지방법원 본원 합의부에 환송한다.",판례_2000다8069.docx,9,판례
PREC_2000다8069_005, - 이유_p1,2000다8069,이유_p1,"분쟁해결, 보증금_대항력, 권리_정보리스크","【이 유】상고이유를 판단한다.



 1. 원심판결 이유에 의하면, 원심은 그 판결에서 채용하고 있는 증거들을 종합하여, 피고의 처 소외 1이 1994. 4. 10. 소외 2로부터 파주시 (주소 1 생략) 임야 397㎡ 지상에 건축되어 있는 이 사건 건물을 임대차보증금 1,800만 원, 임대차기간 1년으로 정하여 임차하여 피고를 비롯한 소외 1의 가족들이 그 무렵 이 사건 건물에 입주하고, 피고가 1994. 4. 23. 주민등록 전입신고를 하면서 이 사건 건물의 실제 지번 중 '산'자의 기재를 누락하여 파주시 (주소 2 생략)으로 주민등록이 등재되었는데, 원고는 1992. 8. 3. 소외 2 소유인 위 임야와 그 지상의 이 사건 건물에 관한 근저당권설정등기를 경료한 후 소외 2를 상대로 이 사건 건물과 위 임야에 관한 소유권이전등기청구소송을 제기하여 승소판결을 받고 그 판결에 기하여 1997. 7. 30. 자신의 명의로 소유권이전등기를 경료한 사실을 인정한 다음, 원고는 이 사건 건물이 건축물대장과 등기부상으로는 실제 지번과 달리 (주소 3 생략)으로 등재되어 있다는 사정을 알고 있었고, 피고도 이러한 사정을 알고 이 사건 건물의 실제 지번으로 주민등록 전입신고를 하려고 하였던 것인데 이 사건 건물 실제 지번의 통반까지 특정하여 같은 번지수로 전입신고를 한 이상, 그 앞에 '산'자가 누락되었다 하더라도 그 주민등록지로 이 사건 건물에 임차인이 주소를 가진 자로 등록되어 있는 것으로 인식할 수 있었다고 하여, 피고가 위 임차권으로 이 사건 건물의 양수인인 원고에게 대항할 수 있다고 판단하고 있다.

 2. 그러나 주택임대차보호법 제3조 제1항에서 주택의 인도와 더불어 대항력의 요건으로 규정하고 있는 주민등록은 거래의 안전을 위하여 임차권의 존재를 제3자가 명백히 인식할 수 있는 공시방법으로 마련된 것이라고 볼 것이므로 주민등록이 어떤 임대차를 공시하는 효력이 있는가의 여부는 일반 사회통념상 그 주민등록으로 당해 임대차건물에 임차인이 주소 또는 거소를 가진 자로 등록되어 있는지를 인식할 수 있는가의 여부에 따라 결정된다고 할 것이다(대법원 1999. 5. 25. 선고 99다8322 판결, 1999. 9. 3. 선고 99다15597 판결, 1999. 12. 7. 선고 99다44762, 44779 판결 등 참조).

 그런데 원심이 확정한 사실관계에 나타난 사정을 모두 참작하더라도, 이 사건 건물의 실제 지번인 '파주시 (주소 1 생략)'이나 등기부상 지번인 '파주시 (주소 4 생략)'과 일치하지 아니한 '파주시 (주소 2 생략)'에 등재된 피고의 주민등록으로는 피고가 이 사건 건물 소재지에 주소를 가진 자로 등록되었다고 제3자가 인식할 수 없다고 하여야 할 것이므로, 파주시 (주소 2 생략)에 등재된 주민등록은 피고의 임대차의 공시방법으로 유효한 것이라고 볼 수 없고, 이 사건 건물의 양수인인 원고가 이 사건 건물의 실제 지번과 등기부상 지번이 다르다는 것을 알고 있었다거나 피고가 이 사건 건물의 실제 지번을 주소지로 주민등록 전입신고를 하려고 의도하였다는 등의 주관적인 사정은 위와 같은 주민등록이 피고의 임대차의 공시방법으로 유효한 것인지 여부를 판단하는 데 아무런 영향이 없다고 할 것이다.

 그럼에도 불구하고, 원심이 위와 같은 이유로 피고의 주민등록이 임대차의 공시방법으로 유효하다고 하여 이를 전제로 피고가 임차권으로써 이 사건 건물의 양수인인 원고에게 대항할 수 있다고 판단한 것은, 주택임대차보호법 제3조 소정의 대항요건으로서의 주민등록에 관한 법리를 오해하여 판결에 영향을 미친 위법을 저지른 것이라고 하지 않을 수 없다. 상고이유 중 이 점을 지적하는 부분은 이유 있다.

 3. 그러므로 원심판결을 파기하고, 사건을 다시 심리·판단케 하기 위하여 원심법원에 환송하기로 관여 법관의 의견이 일치되어 주문과 같이 판결한다.



대법관 이용우(재판장) 김형선 이용훈(주심) 조무제 





법제처",판례_2000다8069.docx,9,판례
PREC_2000다8069_006, - 이유_p2,2000다8069,이유_p2,기타,국가법령정보센터,판례_2000다8069.docx,9,판례
PREC_2001다18513_000,"""배당금 이의 소송 판결 요약""",2001다18513,서두,보증금_대항력,"""배당이의"" (판례, 2001다18513)

배당이의

[대법원 2001. 5. 15. 2001다18513]",판례_2001다18513.docx,9,판례
PREC_2001다18513_001, - 판시사항,2001다18513,판시사항,분쟁해결,"【판시사항】

판단유탈의 위법이 있다는 이유로 원심판결을 파기한 사례",판례_2001다18513.docx,9,판례
PREC_2001다18513_002, - 판결요지,2001다18513,판결요지,"보증금_대항력, 분쟁해결, 임차권_승계, 생활환경_특약","【판결요지】

피고와 피고의 딸이 동일한 주택을 별개로 임차하였으나 이들이 함께 거주하고 있으므로 주택임대차보호법시행령 제3조 제4항 소정의 가정공동생활을 하는 자에 해당하고, 이들의 임대차보증금 합산액이 위 시행령 제4조의 우선변제를 받을 수 있는 소액보증금의 범위를 초과하므로 피고를 주택임대차보호법상 우선변제를 받을 수 있는 임차인으로 보고 한 배당은 부적법하다는 원고의 주장에 대한 판단을 하지 아니한 채 단순히 피고의 임대차보증금이 위 시행령상의 우선변제를 받을 수 있는 소액보증금에 해당한다는 사실만을 들어 원고의 청구를 배척한 원심판결을 판단유탈을 이유로 파기한 사례.



【참조조문】

구 주택임대차보호법(1989. 12. 30. 법률 제4188호로 개정되고 1999. 1. 21. 법률 제5641호로 개정되기 전의 것) 제8조 제3항, 주택임대차보호법시행령 제3조 제4항, 제4조",판례_2001다18513.docx,9,판례
PREC_2001다18513_003, - 전문,2001다18513,전문,분쟁해결,"【전문】

【원고, 상고인】 원고



【피고, 피상고인】 피고 (소송대리인 동서 법무법인 담당변호사 이재웅)



【원심판결】 창원지법 2001. 2. 9. 선고 2000나7497 판결",판례_2001다18513.docx,9,판례
PREC_2001다18513_004, - 주문,2001다18513,주문,분쟁해결,"【주 문】

 원심판결을 파기하고, 사건을 창원지방법원 본원 합의부에 환송한다.",판례_2001다18513.docx,9,판례
PREC_2001다18513_005, - 이유_p1,2001다18513,이유_p1,"보증금_대항력, 임차권_승계, 생활환경_특약, 분쟁해결, 권리_정보리스크","【이 유】 상고이유를 본다.



 1. 원심이 인용한 제1심판결 이유에 의하면, 원심은 원고가 소외 1 소유의 이 사건 아파트에 대한 1998. 2. 14. 자 채권최고액 4천만 원의 근저당권부채권 3,300만 원에 기하여 신청한 이 사건 경매의 1999. 9. 29. 자 배당기일에 경매법원은 배당할 금액 29,532,898원을, 1순위로 마산시에 3,487,840원을, 2순위로 이 사건 아파트에 관한 소액임차인이라고 주장하는 피고에게 금 800만 원을 각 배당하고 나머지 18,045,058원을 신청채권자인 원고에게 배당하는 내용의 배당표를 작성한 사실을 인정한 다음 피고의 이 사건 아파트에 관한 임대차보증금이 금 2,100만 원이므로 피고는 주택임대차보호법 제8조 및 동법시행령 제4조에서 정한 우선변제를 받을 임차인이 아니어서 피고에 대한 위 배당은 부적법하다는 원고의 주장은 이를 인정할 증거가 없고 피고의 임대차보증금은 금 1,300만 원임이 인정된다는 이유로 원고의 청구를 받아들이지 아니하였다.

 2. 기록에 의하여 살펴보면, 피고의 이 사건 아파트에 관한 임대차보증금은 2,100만 원이 아니라 1,300만 원임이 인정된다는 원심의 사실인정은 수긍할 수 있고 여기에 채증법칙 위배의 위법이 없다.

 3. 그러나 기록에 의하면, 원고는 피고가 이 사건 아파트 중 방 1칸을 임대차보증금 1,300만 원에 임차하고 있을 뿐만 아니라 피고의 딸인 소외 2도 위 아파트 중 다른 방 1칸을 임대차보증금 800만 원에 임차하여 피고와 함께 거주하고 있으므로 주택임대차보호법시행령 제3조 제4항의 가정공동생활자에 해당하여 이들의 임대차보증금을 합산하면 금 2,100만 원이 되고 따라서 피고는 위 시행령 제4조의 우선변제를 받을 수 있는 임차인의 범위(이 사건 아파트의 소재지인 마산시의 경우 금 2,000만 원) 안에 속하지 아니하므로 피고에 대한 이 사건 배당은 부적법하다는 주장도 하고 있음을 알 수 있다(기록 120정, 130정, 176정, 197정 참조).

이에 기록에 의하여 살펴보니, 피고는 제1심 및 원심에 제출한 각 준비서면에서 이 사건 아파트의 방 1칸을 소외 1로부터 임대차보증금 1,300만 원에 임차하여 생활하고 있던 중 딸인 소외 2가 1995년 2월경 고등학교를 졸업한 뒤 부산에서 직장생활을 하다가 그만 두고 1996년 8월경 피고가 있는 마산시로 내려와 같이 살게 되면서 소외 1로부터 이 사건 아파트의 다른 방 1칸을 임대차보증금 800만 원에 임차하여 피고와 같이 거주하였다고 진술하여(기록 113정, 187정) 피고 스스로 피고와 소외 2가 모녀지간으로 같은 주택에서 각각의 임차인으로서 생활한 사실을 자인하고 있고, 여기에다 갑 제4호증(등기부등본), 을 제1호증의 7(주민등록등본), 6, 9(각 임대차계약서)의 각 기재에 의하여 인정되는 위 각 임대차계약의 체결경위 및 그 임대차보증금의 액수, 이 사건 아파트의 규모, 소외 2의 연령, 소외 2가 주민등록상 피고와 동일세대를 구성하고 있는 점 등을 보태어 보면 피고와 소외 2가 하나의 주택에서 가정공동생활을 영위하고 있었다고 볼 여지가 있는바, 주택임대차보호법(1989. 12. 30. 법률 제4188호로 개정되고 1999. 1. 21. 법률 제5641호로 개정되기 전의 것) 제8조 제3항, 동법시행령 제4조는 임차인의 보증금 중 일정액에 관하여 다른 담보물권자보다 우선하여 변제 받을 권리가 있는 임차인의 범위에 관하여 보증금이 특별시 및 광역시에서는 3,000만 원 이하, 기타의 지역에서는 2,000만 원 이하인 임차인으로 규정하고 있고, 동법시행령 제3조 제4항은 하나의 주택에 임차인이 2인 이상이고 이들이 그 주택에서 가정공동생활을 영위하고 있는 경우에는 이들을 1인의 임차인으로 보아 이들의 각 보증금을 합산한다고 규정하고 있으므로, 원심으로서는 소외 2가 실제로 이 사건 아파트의 방 1칸을 금 800만 원에 임차하였는지 아니면 가장임차인에 불과한지의 여부 및 피고와 소외 2가 주택임대차보호법시행령 제3조 제4항의 가정공동생활을 하는 자들인지",판례_2001다18513.docx,9,판례
PREC_2001다18513_006, - 이유_p2,2001다18513,이유_p2,"분쟁해결, 보증금_대항력","여부에 관하여 나아가 심리하고 아울러 피고가 위 시행령 제4조의 우선변제를 받을 수 있는 임차인의 범위 내에 속하는지를 밝혀 이 사건 경매법원의 피고에 대한 배당이 적법한지를 판단하였어야 할 것임에도 원심은 원고의 위와 같은 주장에 대하여는 아무런 판단도 아니한 채 단순히 피고의 임대차보증금이 금 1,300만 원이라는 사실만을 들어 원고의 청구를 배척하고 말았으니, 원심판결에는 원고의 위에서 본 주장에 대한 판단을 제대로 하지 아니한 판단유탈의 잘못이 있다 할 것이다.

 4. 따라서 이 점을 지적하는 원고의 상고는 이유 있으므로 원심판결을 파기하고, 이 사건을 다시 심리·판단하게 하기 위하여 원심법원으로 환송하기로 하여 관여 법관의 일치된 의견으로 주문과 같이 판결한다.



대법관 송진훈(재판장) 윤재식 이규홍(주심) 손지열 





법제처                                                                         국가법령정보센터",판례_2001다18513.docx,9,판례
