id,content,law_family,law_name,law_type,article,article_title,priority,effective_date,source_file,parsed_at
43b3aa8f-6136-42a7-b789-47b17a34a388,"① 당사자는 약정한 차임이나 보증금이 임차주택에 관한 조세, 공과금, 그 밖의 부담의 증감이나 경제사정의 변동으로 인하여 적절하지 아니하게 된 때에는 장래에 대하여 그 증감을 청구할 수 있다. 이 경우 증액청구는 임대차계약 또는 약정한 차임이나 보증금의 증액이 있은 후 1년 이내에는 하지 못한다. <개정 2020. 7. 31.> ② 제1항에 따른 증액청구는 약정한 차임이나 보증금의 20분의 1의 금액을 초과하지 못한다. 다만, 특별시ㆍ광역시ㆍ특별자치시ㆍ도 및 특별자치도는 관할 구역 내의 지역별 임대차 시장 여건 등을 고려하여 본문의 범위에서 증액청구의 상한을 조례로 달리 정할 수 있다.<신설 2020. 7. 31.> [전문개정 2008. 3. 21.]",주택임대차,주택임대차보호법,특별법,제7조,차임 등의 증감청구권,1,2026-01-02,주택임대차보호법(법률)(제21065호)(20260102).docx,2026-01-14T16:07:29.537267
48b6ba00-f4d9-48ff-806f-3fd9a91c4fd9,"보증금의 전부 또는 일부를 월 단위의 차임으로 전환하는 경우에는 그 전환되는 금액에 다음 각 호 중 낮은 비율을 곱한 월차임(月借賃)의 범위를 초과할 수 없다. <개정 2010. 5. 17., 2013. 8. 13., 2016. 5. 29.> 1. 「은행법」에 따른 은행에서 적용하는 대출금리와 해당 지역의 경제 여건 등을 고려하여 대통령령으로 정하는 비율 2. 한국은행에서 공시한 기준금리에 대통령령으로 정하는 이율을 더한 비율 [전문개정 2008. 3. 21.]",주택임대차,주택임대차보호법,특별법,제7조의2,월차임 전환 시 산정률의 제한,1,2026-01-02,주택임대차보호법(법률)(제21065호)(20260102).docx,2026-01-14T16:07:29.537267
36fff075-3cd8-4624-956a-c1f82a7057ce,"① 임차인은 보증금 중 일정액을 다른 담보물권자(擔保物權者)보다 우선하여 변제받을 권리가 있다. 이 경우 임차인은 주택에 대한 경매신청의 등기 전에 제3조제1항의 요건을 갖추어야 한다. ② 제1항의 경우에는 제3조의2제4항부터 제6항까지의 규정을 준용한다. ③ 제1항에 따라 우선변제를 받을 임차인 및 보증금 중 일정액의 범위와 기준은 제8조의2에 따른 주택임대차위원회의 심의를 거쳐 대통령령으로 정한다. 다만, 보증금 중 일정액의 범위와 기준은 주택가액(대지의 가액을 포함한다)의 2분의 1을 넘지 못한다.<개정 2009. 5. 8.> [전문개정 2008. 3. 21.]",주택임대차,주택임대차보호법,특별법,제8조,보증금 중 일정액의 보호,1,2026-01-02,주택임대차보호법(법률)(제21065호)(20260102).docx,2026-01-14T16:07:29.538303
4412f189-0867-4a38-995a-f44405747212,"① 제8조에 따라 우선변제를 받을 임차인 및 보증금 중 일정액의 범위와 기준을 심의하기 위하여 법무부에 주택임대차위원회(이하 “위원회”라 한다)를 둔다. ② 위원회는 위원장 1명을 포함한 9명 이상 15명 이하의 위원으로 성별을 고려하여 구성한다.<개정 2020. 7. 31.> ③ 위원회의 위원장은 법무부차관이 된다. ④ 위원회의 위원은 다음 각 호의 어느 하나에 해당하는 사람 중에서 위원장이 임명하거나 위촉하되, 제1호부터 제5호까지에 해당하는 위원을 각각 1명 이상 임명하거나 위촉하여야 하고, 위원 중 2분의 1 이상은 제1호ㆍ제2호 또는 제6호에 해당하는 사람을 위촉하여야 한다.<개정 2013. 3. 23., 2020. 7. 31., 2025. 10. 1.> 1. 법학ㆍ경제학 또는 부동산학 등을 전공하고 주택임대차 관련 전문지식을 갖춘 사람으로서 공인된 연구기관에서 조교수 이상 또는 이에 상당하는 직에 5년 이상 재직한 사람 2. 변호사ㆍ감정평가사ㆍ공인회계사ㆍ세무사 또는 공인중개사로서 5년 이상 해당 분야에서 종사하고 주택임대차 관련 업무경험이 풍부한 사람 3. 재정경제부에서 물가 관련 업무를 담당하는 고위공무원단에 속하는 공무원 4. 법무부에서 주택임대차 관련 업무를 담당하는 고위공무원단에 속하는 공무원(이에 상당하는 특정직 공무원을 포함한다) 5. 국토교통부에서 주택사업 또는 주거복지 관련 업무를 담당하는 고위공무원단에 속하는 공무원 6. 그 밖에 주택임대차 관련 학식과 경험이 풍부한 사람으로서 대통령령으로 정하는 사람 ⑤ 그 밖에 위원회의 구성 및 운영 등에 필요한 사항은 대통령령으로 정한다. [본조신설 2009. 5. 8.]",주택임대차,주택임대차보호법,특별법,제8조의2,주택임대차위원회,1,2026-01-02,주택임대차보호법(법률)(제21065호)(20260102).docx,2026-01-14T16:07:29.538303
f86f8f61-17bd-4590-bbda-7e1efbbf2b90,① 임차인이 상속인 없이 사망한 경우에는 그 주택에서 가정공동생활을 하던 사실상의 혼인 관계에 있는 자가 임차인의 권리와 의무를 승계한다. ② 임차인이 사망한 때에 사망 당시 상속인이 그 주택에서 가정공동생활을 하고 있지 아니한 경우에는 그 주택에서 가정공동생활을 하던 사실상의 혼인 관계에 있는 자와 2촌 이내의 친족이 공동으로 임차인의 권리와 의무를 승계한다. ③ 제1항과 제2항의 경우에 임차인이 사망한 후 1개월 이내에 임대인에게 제1항과 제2항에 따른 승계 대상자가 반대의사를 표시한 경우에는 그러하지 아니하다. ④ 제1항과 제2항의 경우에 임대차 관계에서 생긴 채권ㆍ채무는 임차인의 권리의무를 승계한 자에게 귀속된다. [전문개정 2008. 3. 21.],주택임대차,주택임대차보호법,특별법,제9조,주택 임차권의 승계,1,2026-01-02,주택임대차보호법(법률)(제21065호)(20260102).docx,2026-01-14T16:07:29.539823
96acc929-c11f-46b5-8980-e30e459ab761,이 법에 위반된 약정(約定)으로서 임차인에게 불리한 것은 그 효력이 없다. [전문개정 2008. 3. 21.],주택임대차,주택임대차보호법,특별법,제10조,강행규정,1,2026-01-02,주택임대차보호법(법률)(제21065호)(20260102).docx,2026-01-14T16:07:29.539823
5a67dfce-9b21-4774-8cc2-cbea5ac55fff,임차인이 제7조에 따른 증액비율을 초과하여 차임 또는 보증금을 지급하거나 제7조의2에 따른 월차임 산정률을 초과하여 차임을 지급한 경우에는 초과 지급된 차임 또는 보증금 상당금액의 반환을 청구할 수 있다. [본조신설 2013. 8. 13.],주택임대차,주택임대차보호법,특별법,제10조의2,초과 차임 등의 반환청구,1,2026-01-02,주택임대차보호법(법률)(제21065호)(20260102).docx,2026-01-14T16:07:29.539823
f530d1d8-a5ce-4372-aaab-28c1886837f8,이 법은 일시사용하기 위한 임대차임이 명백한 경우에는 적용하지 아니한다. [전문개정 2008. 3. 21.],주택임대차,주택임대차보호법,특별법,제11조,일시사용을 위한 임대차,1,2026-01-02,주택임대차보호법(법률)(제21065호)(20260102).docx,2026-01-14T16:07:29.539823
9bd21223-3be0-4f98-84cb-dd97a0399c35,주택의 등기를 하지 아니한 전세계약에 관하여는 이 법을 준용한다. 이 경우 “전세금”은 “임대차의 보증금”으로 본다. [전문개정 2008. 3. 21.],주택임대차,주택임대차보호법,특별법,제12조,미등기 전세에의 준용,1,2026-01-02,주택임대차보호법(법률)(제21065호)(20260102).docx,2026-01-14T16:07:29.540778
fa2d68ec-2552-4255-a3b5-cccbed3625eb,"임차인이 임대인에 대하여 제기하는 보증금반환청구소송에 관하여는 「소액사건심판법」 제6조, 제7조, 제10조 및 제11조의2를 준용한다. [전문개정 2008. 3. 21.]",주택임대차,주택임대차보호법,특별법,제13조,「소액사건심판법」의 준용,1,2026-01-02,주택임대차보호법(법률)(제21065호)(20260102).docx,2026-01-14T16:07:29.540778
9caaea93-39e2-4889-9c25-cb48c39fe52d,"① 이 법의 적용을 받는 주택임대차와 관련된 분쟁을 심의ㆍ조정하기 위하여 대통령령으로 정하는 바에 따라 「법률구조법」 제8조에 따른 대한법률구조공단(이하 “공단”이라 한다)의 지부, 「한국토지주택공사법」에 따른 한국토지주택공사(이하 “공사”라 한다)의 지사 또는 사무소 및 「한국감정원법」에 따른 한국감정원(이하 “감정원”이라 한다)의 지사 또는 사무소에 주택임대차분쟁조정위원회(이하 “조정위원회”라 한다)를 둔다. 특별시ㆍ광역시ㆍ특별자치시ㆍ도 및 특별자치도(이하 “시ㆍ도”라 한다)는 그 지방자치단체의 실정을 고려하여 조정위원회를 둘 수 있다. <개정 2020. 7. 31.> ② 조정위원회는 다음 각 호의 사항을 심의ㆍ조정한다. 1. 차임 또는 보증금의 증감에 관한 분쟁 2. 임대차 기간에 관한 분쟁 3. 보증금 또는 임차주택의 반환에 관한 분쟁 4. 임차주택의 유지ㆍ수선 의무에 관한 분쟁 5. 그 밖에 대통령령으로 정하는 주택임대차에 관한 분쟁 ③ 조정위원회의 사무를 처리하기 위하여 조정위원회에 사무국을 두고, 사무국의 조직 및 인력 등에 필요한 사항은 대통령령으로 정한다. ④ 사무국의 조정위원회 업무담당자는 「상가건물 임대차보호법」 제20조에 따른 상가건물임대차분쟁조정위원회 사무국의 업무를 제외하고 다른 직위의 업무를 겸직하여서는 아니 된다.<개정 2018. 10. 16.> [본조신설 2016. 5. 29.]",주택임대차,주택임대차보호법,특별법,제14조,주택임대차분쟁조정위원회,1,2026-01-02,주택임대차보호법(법률)(제21065호)(20260102).docx,2026-01-14T16:07:29.541821
82e33f98-0704-4a12-9fd6-446a42c6db77,국가는 조정위원회의 설치ㆍ운영에 필요한 예산을 지원할 수 있다. [본조신설 2016. 5. 29.],주택임대차,주택임대차보호법,특별법,제15조,예산의 지원,1,2026-01-02,주택임대차보호법(법률)(제21065호)(20260102).docx,2026-01-14T16:07:29.541821
c1dcf661-c7d0-4352-ac5e-071c9ec69fe0,"① 조정위원회는 위원장 1명을 포함하여 5명 이상 30명 이하의 위원으로 성별을 고려하여 구성한다. <개정 2020. 7. 31.> ② 조정위원회의 위원은 조정위원회를 두는 기관에 따라 공단 이사장, 공사 사장, 감정원 원장 또는 조정위원회를 둔 지방자치단체의 장이 각각 임명하거나 위촉한다.<개정 2020. 7. 31.> ③ 조정위원회의 위원은 주택임대차에 관한 학식과 경험이 풍부한 사람으로서 다음 각 호의 어느 하나에 해당하는 사람으로 한다. 이 경우 제1호부터 제4호까지에 해당하는 위원을 각 1명 이상 위촉하여야 하고, 위원 중 5분의 2 이상은 제2호에 해당하는 사람이어야 한다. 1. 법학ㆍ경제학 또는 부동산학 등을 전공하고 대학이나 공인된 연구기관에서 부교수 이상 또는 이에 상당하는 직에 재직한 사람 2. 판사ㆍ검사 또는 변호사로 6년 이상 재직한 사람 3. 감정평가사ㆍ공인회계사ㆍ법무사 또는 공인중개사로서 주택임대차 관계 업무에 6년 이상 종사한 사람 4. 「사회복지사업법」에 따른 사회복지법인과 그 밖의 비영리법인에서 주택임대차분쟁에 관한 상담에 6년 이상 종사한 경력이 있는 사람 5. 해당 지방자치단체에서 주택임대차 관련 업무를 담당하는 4급 이상의 공무원 6. 그 밖에 주택임대차 관련 학식과 경험이 풍부한 사람으로서 대통령령으로 정하는 사람 ④ 조정위원회의 위원장은 제3항제2호에 해당하는 위원 중에서 위원들이 호선한다. ⑤ 조정위원회위원장은 조정위원회를 대표하여 그 직무를 총괄한다. ⑥ 조정위원회위원장이 부득이한 사유로 직무를 수행할 수 없는 경우에는 조정위원회위원장이 미리 지명한 조정위원이 그 직무를 대행한다. ⑦ 조정위원의 임기는 3년으로 하되 연임할 수 있으며, 보궐위원의 임기는 전임자의 남은 임기로 한다. ⑧ 조정위원회는 조정위원회위원장 또는 제3항제2호에 해당하는 조정위원 1명 이상을 포함한 재적위원 과반수의 출석과 출석위원 과반수의 찬성으로 의결한다. ⑨ 그 밖에 조정위원회의 설치, 구성 및 운영 등에 필요한 사항은 대통령령으로 정한다. [본조신설 2016. 5. 29.]",주택임대차,주택임대차보호법,특별법,제16조,조정위원회의 구성 및 운영,1,2026-01-02,주택임대차보호법(법률)(제21065호)(20260102).docx,2026-01-14T16:07:29.542834
5da0f6ab-cfad-4959-bde4-293476a636cf,"① 조정위원회는 분쟁의 효율적 해결을 위하여 3명의 조정위원으로 구성된 조정부를 둘 수 있다. ② 조정부에는 제16조제3항제2호에 해당하는 사람이 1명 이상 포함되어야 하며, 그 중에서 조정위원회위원장이 조정부의 장을 지명한다. ③ 조정부는 다음 각 호의 사항을 심의ㆍ조정한다. 1. 제14조제2항에 따른 주택임대차분쟁 중 대통령령으로 정하는 금액 이하의 분쟁 2. 조정위원회가 사건을 특정하여 조정부에 심의ㆍ조정을 위임한 분쟁 ④ 조정부는 조정부의 장을 포함한 재적위원 과반수의 출석과 출석위원 과반수의 찬성으로 의결한다. ⑤ 제4항에 따라 조정부가 내린 결정은 조정위원회가 결정한 것으로 본다. ⑥ 그 밖에 조정부의 설치, 구성 및 운영 등에 필요한 사항은 대통령령으로 정한다. [본조신설 2016. 5. 29.]",주택임대차,주택임대차보호법,특별법,제17조,조정부의 구성 및 운영,1,2026-01-02,주택임대차보호법(법률)(제21065호)(20260102).docx,2026-01-14T16:07:29.542834
0e7d0114-5f7b-402c-84e4-b5ea3488aec6,「국가공무원법」 제33조 각 호의 어느 하나에 해당하는 사람은 조정위원이 될 수 없다. [본조신설 2016. 5. 29.],주택임대차,주택임대차보호법,특별법,제18조,조정위원의 결격사유,1,2026-01-02,주택임대차보호법(법률)(제21065호)(20260102).docx,2026-01-14T16:07:29.542834
92f6e683-3cf9-4f21-8959-d52c24911d30,① 조정위원은 자신의 직무를 독립적으로 수행하고 주택임대차분쟁의 심리 및 판단에 관하여 어떠한 지시에도 구속되지 아니한다. ② 조정위원은 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 그 의사에 반하여 해임 또는 해촉되지 아니한다. 1. 제18조에 해당하는 경우 2. 신체상 또는 정신상의 장애로 직무를 수행할 수 없게 된 경우 [본조신설 2016. 5. 29.],주택임대차,주택임대차보호법,특별법,제19조,조정위원의 신분보장,1,2026-01-02,주택임대차보호법(법률)(제21065호)(20260102).docx,2026-01-14T16:07:29.543781
1cdaa95b-8990-47f0-979c-6e16609af0ee,"① 조정위원이 다음 각 호의 어느 하나에 해당하는 경우 그 직무의 집행에서 제척된다. 1. 조정위원 또는 그 배우자나 배우자이었던 사람이 해당 분쟁사건의 당사자가 되는 경우 2. 조정위원이 해당 분쟁사건의 당사자와 친족관계에 있거나 있었던 경우 3. 조정위원이 해당 분쟁사건에 관하여 진술, 감정 또는 법률자문을 한 경우 4. 조정위원이 해당 분쟁사건에 관하여 당사자의 대리인으로서 관여하거나 관여하였던 경우 ② 사건을 담당한 조정위원에게 제척의 원인이 있는 경우에는 조정위원회는 직권 또는 당사자의 신청에 따라 제척의 결정을 한다. ③ 당사자는 사건을 담당한 조정위원에게 공정한 직무집행을 기대하기 어려운 사정이 있는 경우 조정위원회에 기피신청을 할 수 있다. ④ 기피신청에 관한 결정은 조정위원회가 하고, 해당 조정위원 및 당사자 쌍방은 그 결정에 불복하지 못한다. ⑤ 제3항에 따른 기피신청이 있는 때에는 조정위원회는 그 신청에 대한 결정이 있을 때까지 조정절차를 정지하여야 한다. ⑥ 조정위원은 제1항 또는 제3항에 해당하는 경우 조정위원회의 허가를 받지 아니하고 해당 분쟁사건의 직무집행에서 회피할 수 있다. [본조신설 2016. 5. 29.]",주택임대차,주택임대차보호법,특별법,제20조,조정위원의 제척 등,1,2026-01-02,주택임대차보호법(법률)(제21065호)(20260102).docx,2026-01-14T16:07:29.544691
915862d0-20c1-4139-bd46-b4d155403b49,① 제14조제2항 각 호의 어느 하나에 해당하는 주택임대차분쟁의 당사자는 해당 주택이 소재하는 지역을 관할하는 조정위원회에 분쟁의 조정을 신청할 수 있다. <개정 2020. 7. 31.> ② 조정위원회는 신청인이 조정을 신청할 때 조정 절차 및 조정의 효력 등 분쟁조정에 관하여 대통령령으로 정하는 사항을 안내하여야 한다. ③ 조정위원회의 위원장은 다음 각 호의 어느 하나에 해당하는 경우 신청을 각하한다. 이 경우 그 사유를 신청인에게 통지하여야 한다.<개정 2020. 6. 9.> 1. 이미 해당 분쟁조정사항에 대하여 법원에 소가 제기되거나 조정 신청이 있은 후 소가 제기된 경우 2. 이미 해당 분쟁조정사항에 대하여 「민사조정법」에 따른 조정이 신청된 경우나 조정신청이 있은 후 같은 법에 따른 조정이 신청된 경우 3. 이미 해당 분쟁조정사항에 대하여 이 법에 따른 조정위원회에 조정이 신청된 경우나 조정신청이 있은 후 조정이 성립된 경우 4. 조정신청 자체로 주택임대차에 관한 분쟁이 아님이 명백한 경우 5. 피신청인이 조정절차에 응하지 아니한다는 의사를 통지한 경우 6. 신청인이 정당한 사유 없이 조사에 응하지 아니하거나 2회 이상 출석요구에 응하지 아니한 경우 [본조신설 2016. 5. 29.],주택임대차,주택임대차보호법,특별법,제21조,조정의 신청 등,1,2026-01-02,주택임대차보호법(법률)(제21065호)(20260102).docx,2026-01-14T16:07:29.544691
2a95bbf3-5b69-4bb5-9ff6-570dea4fcf10,① 조정위원회의 위원장은 신청인으로부터 조정신청을 접수한 때에는 지체 없이 조정절차를 개시하여야 한다. <개정 2020. 6. 9.> ② 조정위원회의 위원장은 제1항에 따라 조정신청을 접수하면 피신청인에게 조정신청서를 송달하여야 한다. 이 경우 제21조제2항을 준용한다.<개정 2020. 6. 9.> ③ 조정서류의 송달 등 조정절차에 관하여 필요한 사항은 대통령령으로 정한다. [본조신설 2016. 5. 29.],주택임대차,주택임대차보호법,특별법,제22조,조정절차,1,2026-01-02,주택임대차보호법(법률)(제21065호)(20260102).docx,2026-01-14T16:07:29.545720
bc2f84b4-9438-4c22-8b18-ad8833691343,"① 조정위원회는 분쟁의 조정신청을 받은 날부터 60일 이내에 그 분쟁조정을 마쳐야 한다. 다만, 부득이한 사정이 있는 경우에는 조정위원회의 의결을 거쳐 30일의 범위에서 그 기간을 연장할 수 있다. ② 조정위원회는 제1항 단서에 따라 기간을 연장한 경우에는 기간 연장의 사유와 그 밖에 기간 연장에 관한 사항을 당사자에게 통보하여야 한다. [본조신설 2016. 5. 29.]",주택임대차,주택임대차보호법,특별법,제23조,처리기간,1,2026-01-02,주택임대차보호법(법률)(제21065호)(20260102).docx,2026-01-14T16:07:29.545720
dbb4b8f7-5e2f-4141-a4c3-431d01692d94,"① 조정위원회는 조정을 위하여 필요하다고 인정하는 경우 신청인, 피신청인, 분쟁 관련 이해관계인 또는 참고인에게 출석하여 진술하게 하거나 조정에 필요한 자료나 물건 등을 제출하도록 요구할 수 있다. ② 조정위원회는 조정을 위하여 필요하다고 인정하는 경우 조정위원 또는 사무국의 직원으로 하여금 조정 대상물 및 관련 자료에 대하여 조사하게 하거나 자료를 수집하게 할 수 있다. 이 경우 조정위원이나 사무국의 직원은 그 권한을 표시하는 증표를 지니고 이를 관계인에게 내보여야 한다. ③ 조정위원회위원장은 특별시장, 광역시장, 특별자치시장, 도지사 및 특별자치도지사(이하 “시ㆍ도지사”라 한다)에게 해당 조정업무에 참고하기 위하여 인근지역의 확정일자 자료, 보증금의 월차임 전환율 등 적정 수준의 임대료 산정을 위한 자료를 요청할 수 있다. 이 경우 시ㆍ도지사는 정당한 사유가 없으면 조정위원회위원장의 요청에 따라야 한다. [본조신설 2016. 5. 29.]",주택임대차,주택임대차보호법,특별법,제24조,조사 등,1,2026-01-02,주택임대차보호법(법률)(제21065호)(20260102).docx,2026-01-14T16:07:29.545720
cf61b66b-380c-4ee5-aa68-5277c13f18ec,① 조정위원회는 해당 분쟁이 그 성질상 조정을 하기에 적당하지 아니하다고 인정하거나 당사자가 부당한 목적으로 조정을 신청한 것으로 인정할 때에는 조정을 하지 아니할 수 있다. ② 조정위원회는 제1항에 따라 조정을 하지 아니하기로 결정하였을 때에는 그 사실을 당사자에게 통지하여야 한다. [본조신설 2016. 5. 29.],주택임대차,주택임대차보호법,특별법,제25조,조정을 하지 아니하는 결정,1,2026-01-02,주택임대차보호법(법률)(제21065호)(20260102).docx,2026-01-14T16:07:29.546720
171f4144-91cd-43d1-896d-0441c08cb6df,"① 조정위원회가 조정안을 작성한 경우에는 그 조정안을 지체 없이 각 당사자에게 통지하여야 한다. ② 제1항에 따라 조정안을 통지받은 당사자가 통지받은 날부터 14일 이내에 수락의 의사를 서면으로 표시하지 아니한 경우에는 조정을 거부한 것으로 본다.<개정 2020. 6. 9.> ③ 제2항에 따라 각 당사자가 조정안을 수락한 경우에는 조정안과 동일한 내용의 합의가 성립된 것으로 본다. ④ 제3항에 따른 합의가 성립한 경우 조정위원회위원장은 조정안의 내용을 조정서로 작성한다. 조정위원회위원장은 각 당사자 간에 금전, 그 밖의 대체물의 지급 또는 부동산의 인도에 관하여 강제집행을 승낙하는 취지의 합의가 있는 경우에는 그 내용을 조정서에 기재하여야 한다. [본조신설 2016. 5. 29.]",주택임대차,주택임대차보호법,특별법,제26조,조정의 성립,1,2026-01-02,주택임대차보호법(법률)(제21065호)(20260102).docx,2026-01-14T16:07:29.546720
2243017d-5476-4df5-ab37-57d0cc464886,"제26조제4항 후단에 따라 강제집행을 승낙하는 취지의 내용이 기재된 조정서의 정본은 「민사집행법」 제56조에도 불구하고 집행력 있는 집행권원과 같은 효력을 가진다. 다만, 청구에 관한 이의의 주장에 대하여는 같은 법 제44조제2항을 적용하지 아니한다. [본조신설 2016. 5. 29.]",주택임대차,주택임대차보호법,특별법,제27조,집행력의 부여,1,2026-01-02,주택임대차보호법(법률)(제21065호)(20260102).docx,2026-01-14T16:07:29.546720
96676123-7732-41dc-bda2-78a525856987,"조정위원, 사무국의 직원 또는 그 직에 있었던 자는 다른 법률에 특별한 규정이 있는 경우를 제외하고는 직무상 알게 된 정보를 타인에게 누설하거나 직무상 목적 외에 사용하여서는 아니 된다. [본조신설 2016. 5. 29.]",주택임대차,주택임대차보호법,특별법,제28조,비밀유지의무,1,2026-01-02,주택임대차보호법(법률)(제21065호)(20260102).docx,2026-01-14T16:07:29.546720
4f6692e6-bec8-48d1-baf2-506d74765091,조정위원회의 운영 및 조정절차에 관하여 이 법에서 규정하지 아니한 사항에 대하여는 「민사조정법」을 준용한다. [본조신설 2016. 5. 29.],주택임대차,주택임대차보호법,특별법,제29조,다른 법률의 준용,1,2026-01-02,주택임대차보호법(법률)(제21065호)(20260102).docx,2026-01-14T16:07:29.547767
3c6a3dc5-7bed-476e-b10d-0010aec9af78,"주택임대차계약을 서면으로 체결할 때에는 법무부장관이 국토교통부장관과 협의하여 정하는 주택임대차표준계약서를 우선적으로 사용한다. 다만, 당사자가 다른 서식을 사용하기로 합의한 경우에는 그러하지 아니하다. <개정 2020. 7. 31.> [본조신설 2016. 5. 29.]",주택임대차,주택임대차보호법,특별법,제30조,주택임대차표준계약서 사용,1,2026-01-02,주택임대차보호법(법률)(제21065호)(20260102).docx,2026-01-14T16:07:29.547767
f54197bc-4e1c-45c0-bf17-510a50ffec54,"공무원이 아닌 주택임대차위원회의 위원 및 주택임대차분쟁조정위원회의 위원은 「형법」 제127조, 제129조부터 제132조까지의 규정을 적용할 때에는 공무원으로 본다. [본조신설 2016. 5. 29.] 부칙 <제21065호,2025. 10. 1.>(정부조직법)",주택임대차,주택임대차보호법,특별법,제31조,벌칙 적용에서 공무원 의제,1,2026-01-02,주택임대차보호법(법률)(제21065호)(20260102).docx,2026-01-14T16:07:29.547767
41d1ad99-53b0-4af6-bbda-d3cd6b75b830,"이 법은 공포한 날부터 시행한다. 다만, 부칙 제7조에 따라 개정되는 법률 중 이 법 시행 전에 공포되었으나 시행일이 도래하지 아니한 법률을 개정한 부분은 각각 해당 법률의 시행일부터 시행하고, 다음 각 호의 개정규정은 해당 호에서 정하는 날부터 시행한다. 1. 다음 각 목의 개정규정은 2026년 1월 2일부터 시행한다. 다만, 부칙 제7조에 따라 개정되는 법률(가목 및 나목의 개정규정과 관련되는 부분으로 한정한다) 중 본문에 따른 시행일 전에 공포되었으나 본문에 따른 시행일이 도래하지 아니한 법률을 개정한 부분은 각각 해당 법률의 시행일부터 시행한다. 가. 제19조제4항, 제23조, 제29조제1항제1호 및 제30조의 개정규정 나. 제12조제2항, 제19조제3항, 제22조 및 제29조제2항 단서의 개정규정(재정경제부장관 및 재정경제부에 관한 부분으로 한정한다) 다. 부칙 제7조에 따라 개정되는 법률(가목 및 나목의 개정규정과 관련되는 부분으로 한정한다) 2. 생략",주택임대차,주택임대차보호법,특별법,제1조,시행일,1,2026-01-02,주택임대차보호법(법률)(제21065호)(20260102).docx,2026-01-14T16:07:29.548720
3d4b916e-2bf3-43b0-8c40-abba107d7375,부터 제6조까지 생략,주택임대차,주택임대차보호법,특별법,제2조,,1,2026-01-02,주택임대차보호법(법률)(제21065호)(20260102).docx,2026-01-14T16:07:29.548720
867a130e-ddcd-4ab3-b607-10c1377e50c4,①부터 <120>까지 생략 <121> 주택임대차보호법 일부를 다음과 같이 개정한다.,주택임대차,주택임대차보호법,특별법,제7조,다른 법률의 개정,1,2026-01-02,주택임대차보호법(법률)(제21065호)(20260102).docx,2026-01-14T16:07:29.548720
3e294572-be1a-401c-a8ee-f03d4600622d,제4항제3호 중 “기획재정부”를 “재정경제부”로 한다. <122>부터 <626>까지 생략,주택임대차,주택임대차보호법,특별법,제8조의2,,1,2026-01-02,주택임대차보호법(법률)(제21065호)(20260102).docx,2026-01-14T16:07:29.548720
7dd655a3-b7c2-45e2-9c7d-36b7bce4b027,생략,주택임대차,주택임대차보호법,특별법,제8조,,1,2026-01-02,주택임대차보호법(법률)(제21065호)(20260102).docx,2026-01-14T16:07:29.548720
